month,origin_state,record_type,destination_state,weighted_transition_count,origin_mass,transition_probability,metric_name,metric_value
2021-11,occ22_10,matrix,occ22_17,53433.3577,6488023.3174,0.008235691378712984,,
2021-11,occ22_10,matrix,occ22_20,4215.6955,6488023.3174,0.0006497657751466575,,
2021-11,occ22_10,matrix,occ22_22,2657.0611,6488023.3174,0.00040953322298859835,,
2021-11,occ22_10,matrix,unemployed,13047.9924,6488023.3174,0.0020110890115032495,,
2021-11,occ22_10,summary,,,,,nilf_entry_rate,0.021154695904360928
2021-11,occ22_10,summary,,,,,occ_switch_rate,0.04184705390497923
2021-11,occ22_10,summary,,,,,retention_rate,0.9349871611791566
2021-11,occ22_10,summary,,,,,unemployment_entry_rate,0.0020110890115032495
2021-11,occ22_11,matrix,nilf,171080.4315,3332886.4191,0.05133101161791103,,
2021-11,occ22_11,matrix,occ22_01,5239.0455,3332886.4191,0.0015719244046170442,,
2021-11,occ22_11,matrix,occ22_02,620.2015,3332886.4191,0.00018608539926406398,,
2021-11,occ22_11,matrix,occ22_05,8107.9171,3332886.4191,0.00243270129264994,,
2021-11,occ22_11,matrix,occ22_06,5049.5744,3332886.4191,0.0015150754526353071,,
2021-11,occ22_11,matrix,occ22_08,12489.6026,3332886.4191,0.0037473832076679783,,
2021-11,occ22_11,matrix,occ22_09,4322.1178,3332886.4191,0.001296809208747992,,
2021-11,occ22_11,matrix,occ22_10,14303.042,3332886.4191,0.004291487978117879,,
2021-11,occ22_11,matrix,occ22_11,2956481.8738,3332886.4191,0.8870634945304728,,
2021-11,occ22_11,matrix,occ22_12,10301.344,3332886.4191,0.003090817599113304,,
2021-11,occ22_11,matrix,occ22_14,13528.4587,3332886.4191,0.0040590818284330175,,
2021-11,occ22_11,matrix,occ22_15,16539.3505,3332886.4191,0.004962470489608291,,
2021-11,occ22_11,matrix,occ22_16,20210.6061,3332886.4191,0.00606399485568356,,
2021-11,occ22_11,matrix,occ22_17,39891.747500000005,3332886.4191,0.011969129002233512,,
2021-11,occ22_11,matrix,occ22_18,9739.3648,3332886.4191,0.002922201231996973,,
2021-11,occ22_11,matrix,occ22_19,6294.1573,3332886.4191,0.0018885003893110916,,
2021-11,occ22_11,matrix,occ22_21,5011.629199999999,3332886.4191,0.0015036903661881525,,
2021-11,occ22_11,matrix,occ22_22,10689.4518,3332886.4191,0.0032072655517875522,,
2021-11,occ22_11,matrix,unemployed,22986.503,3332886.4191,0.0068968755935604874,,
2021-11,occ22_11,summary,,,,,nilf_entry_rate,0.05133101161791103
2021-11,occ22_11,summary,,,,,occ_switch_rate,0.05470861825805566
2021-11,occ22_11,summary,,,,,retention_rate,0.8870634945304728
2021-11,occ22_11,summary,,,,,unemployment_entry_rate,0.0068968755935604874
2021-11,occ22_12,matrix,nilf,75081.425,2066454.246,0.036333456279196034,,
2021-11,occ22_12,matrix,occ22_01,8828.0837,2066454.246,0.004272092506808882,,
2021-11,occ22_12,matrix,occ22_02,3310.6543,2066454.246,0.0016020941699572476,,
2021-11,occ22_12,matrix,occ22_04,4682.6069,2066454.246,0.00226601044231395,,
2021-11,occ22_12,matrix,occ22_07,4391.1611,2066454.246,0.0021249737846845123,,
2021-11,occ22_12,matrix,occ22_12,1903718.1894,2066454.246,0.921248652412699,,
2021-11,occ22_12,matrix,occ22_14,7684.8819,2066454.246,0.0037188734833473783,,
2021-11,occ22_12,matrix,occ22_16,9324.6435,2066454.246,0.004512388076362955,,
2021-11,occ22_12,matrix,occ22_17,15267.3087,2066454.246,0.007388166822252497,,
2021-11,occ22_12,matrix,occ22_19,2156.4524,2066454.246,0.0010435519703251152,,
2021-11,occ22_12,matrix,occ22_20,1640.2762,2066454.246,0.0007937636186114716,,
2021-11,occ22_12,matrix,occ22_21,7923.610000000001,2066454.246,0.0038343989543139397,,
2021-11,occ22_12,matrix,occ22_22,3287.4185,2066454.246,0.0015908498851902478,,
2021-11,occ22_12,matrix,unemployed,19157.5344,2066454.246,0.009270727593936769,,
2021-11,occ22_12,summary,,,,,nilf_entry_rate,0.036333456279196034
2021-11,occ22_12,summary,,,,,occ_switch_rate,0.03314716371416819
2021-11,occ22_12,summary,,,,,retention_rate,0.921248652412699
2021-11,occ22_12,summary,,,,,unemployment_entry_rate,0.009270727593936769
2021-11,occ22_13,matrix,nilf,265177.3611,5220367.067,0.050796688757059005,,
2021-11,occ22_13,matrix,occ22_01,21806.546,5220367.067,0.004177205495346828,,
2021-11,occ22_13,matrix,occ22_02,11888.7056,5220367.067,0.002277369665277601,,
2021-11,occ22_13,matrix,occ22_04,838.0895,5220367.067,0.0001605422548345105,,
2021-11,occ22_13,matrix,occ22_05,4374.8748,5220367.067,0.0008380396902844839,,
2021-11,occ22_13,matrix,occ22_06,4122.9335,5220367.067,0.0007897784671240246,,
2021-11,occ22_13,matrix,occ22_08,8806.557799999999,5220367.067,0.0016869614122864511,,
2021-11,occ22_13,matrix,occ22_10,8776.4974,5220367.067,0.0016812031198878148,,
2021-11,occ22_13,matrix,occ22_12,2758.2818,5220367.067,0.0005283693205093159,,
2021-11,occ22_13,matrix,occ22_13,4653241.6792,5220367.067,0.8913629289815609,,
2021-11,occ22_13,matrix,occ22_14,14773.8779,5220367.067,0.0028300458014516856,,
2021-11,occ22_13,matrix,occ22_15,6738.9184000000005,5220367.067,0.0012908897618712223,,
2021-11,occ22_13,matrix,occ22_16,33212.5341,5220367.067,0.006362107046063778,,
2021-11,occ22_13,matrix,occ22_17,36017.5482,5220367.067,0.006899428284972743,,
2021-11,occ22_13,matrix,occ22_18,1314.1876,5220367.067,0.00025174237426856406,,
2021-11,occ22_13,matrix,occ22_19,6392.8381,5220367.067,0.001224595515593463,,
2021-11,occ22_13,matrix,occ22_20,4683.3575,5220367.067,0.0008971318376451631,,
2021-11,occ22_13,matrix,occ22_21,25382.8303,5220367.067,0.00486226925697522,,
2021-11,occ22_13,matrix,occ22_22,27439.8934,5220367.067,0.005256314938744134,,
2021-11,occ22_13,matrix,unemployed,82619.5548,5220367.067,0.015826388018243164,,
2021-11,occ22_13,summary,,,,,nilf_entry_rate,0.050796688757059005
2021-11,occ22_13,summary,,,,,occ_switch_rate,0.04201399424313701
2021-11,occ22_13,summary,,,,,retention_rate,0.8913629289815609
2021-11,occ22_13,summary,,,,,unemployment_entry_rate,0.015826388018243164
2021-11,occ22_14,matrix,nilf,173512.4113,3714373.9582,0.046713770140711625,,
2021-11,occ22_14,matrix,occ22_01,7778.7643,3714373.9582,0.0020942329414159523,,
2021-11,occ22_14,matrix,occ22_02,6456.0161,3714373.9582,0.0017381168866283485,,
2021-11,occ22_14,matrix,occ22_03,13528.4387,3714373.9582,0.00364218542673499,,
2021-11,occ22_14,matrix,occ22_04,4302.0201,3714373.9582,0.0011582086640745174,,
2021-11,occ22_14,matrix,occ22_05,4011.8572,3714373.9582,0.0010800897392528998,,
2021-11,occ22_14,matrix,occ22_06,696.0405,3714373.9582,0.00018739106719811913,,
2021-11,occ22_14,matrix,occ22_08,3927.2823,3714373.9582,0.0010573201148284962,,
2021-11,occ22_14,matrix,occ22_09,4277.3362,3714373.9582,0.001151563156573716,,
2021-11,occ22_14,matrix,occ22_10,4073.1067,3714373.9582,0.0010965795974872284,,
2021-11,occ22_14,matrix,occ22_11,15893.9379,3714373.9582,0.0042790354656972295,,
2021-11,occ22_14,matrix,occ22_13,10835.0787,3714373.9582,0.002917067269460052,,
2021-11,occ22_14,matrix,occ22_14,3261772.2755,3714373.9582,0.8781485957543885,,
2021-11,occ22_14,matrix,occ22_15,6283.6862,3714373.9582,0.00169172147735095,,
2021-11,occ22_14,matrix,occ22_16,17019.4394,3714373.9582,0.00458204790135016,,
2021-11,occ22_14,matrix,occ22_17,18828.8439,3714373.9582,0.00506918369337387,,
2021-11,occ22_14,matrix,occ22_18,7968.7301,3714373.9582,0.002145376364813218,,
2021-11,occ22_14,matrix,occ22_19,42996.4595,3714373.9582,0.011575694850293493,,
2021-11,occ22_14,matrix,occ22_20,9800.5179,3714373.9582,0.002638538286745196,,
2021-11,occ22_14,matrix,occ22_21,13465.249,3714373.9582,0.003625173219372158,,
2021-11,occ22_14,matrix,occ22_22,21077.7524,3714373.9582,0.005674644674230476,,
2021-11,occ22_14,matrix,unemployed,65868.7143,3714373.9582,0.017733463308018733,,
2021-11,occ22_14,summary,,,,,nilf_entry_rate,0.046713770140711625
2021-11,occ22_14,summary,,,,,occ_switch_rate,0.05740417079688106
2021-11,occ22_14,summary,,,,,retention_rate,0.8781485957543885
2021-11,occ22_14,summary,,,,,unemployment_entry_rate,0.017733463308018733
2021-11,occ22_15,matrix,nilf,107307.2819,2430492.6980999997,0.044150423485693174,,
2021-11,occ22_15,matrix,occ22_01,1325.6072,2430492.6980999997,0.0005454067815288123,,
2021-11,occ22_15,matrix,occ22_02,14843.0561,2430492.6980999997,0.006107015302536531,,
2021-11,occ22_15,matrix,occ22_08,17059.327,2430492.6980999997,0.007018876054775177,,
2021-11,occ22_15,matrix,occ22_09,8605.6685,2430492.6980999997,0.0035407094646806997,,
2021-11,occ22_15,matrix,occ22_11,11328.587200000002,2430492.6980999997,0.004661024988413235,,
2021-11,occ22_15,matrix,occ22_13,10263.1048,2430492.6980999997,0.004222643749566919,,
2021-11,occ22_15,matrix,occ22_14,6799.2262,2430492.6980999997,0.002797468268600515,,
2021-11,occ22_15,matrix,occ22_15,2193428.3059,2430492.6980999997,0.9024624133265979,,
2021-11,occ22_15,matrix,occ22_16,657.7441,2430492.6980999997,0.0002706217140722872,,
2021-11,occ22_15,matrix,occ22_17,15879.663,2430492.6980999997,0.006533516028422419,,
2021-11,occ22_15,matrix,occ22_19,4358.2235,2430492.6980999997,0.0017931440417027274,,
2021-11,occ22_15,matrix,occ22_20,11711.6158,2430492.6980999997,0.004818617973695365,,
2021-11,occ22_15,matrix,occ22_21,4961.4469,2430492.6980999997,0.002041333801940049,,
2021-11,occ22_15,matrix,occ22_22,6040.0382,2430492.6980999997,0.002485108556269972,,
2021-11,occ22_15,matrix,unemployed,15923.8018,2430492.6980999997,0.006551676461504364,,
2021-11,occ22_15,summary,,,,,nilf_entry_rate,0.044150423485693174
2021-11,occ22_15,summary,,,,,occ_switch_rate,0.04683548672620471
2021-11,occ22_15,summary,,,,,retention_rate,0.9024624133265979
2021-11,occ22_15,summary,,,,,unemployment_entry_rate,0.006551676461504364
2021-11,occ22_16,matrix,nilf,382841.4928,9916299.564100001,0.03860729401378734,,
2021-11,occ22_16,matrix,occ22_01,67319.4949,9916299.564100001,0.0067887718059382665,,
2021-11,occ22_16,matrix,occ22_02,51055.7863,9916299.564100001,0.005148673249529226,,
2021-11,occ22_16,matrix,occ22_03,16541.2861,9916299.564100001,0.0016680906010427975,,
2021-11,occ22_16,matrix,occ22_04,17225.667999999998,9916299.564100001,0.0017371064567635811,,
2021-11,occ22_16,matrix,occ22_05,3818.674,9916299.564100001,0.000385090625320029,,
2021-11,occ22_16,matrix,occ22_06,3315.4357,9916299.564100001,0.0003343420273428284,,
2021-11,occ22_16,matrix,occ22_07,5533.1848,9916299.564100001,0.0005579888711744651,,
2021-11,occ22_16,matrix,occ22_08,4228.5115,9916299.564100001,0.000426420306553514,,
2021-11,occ22_16,matrix,occ22_09,19996.185,9916299.564100001,0.002016496664985014,,
2021-11,occ22_16,matrix,occ22_10,10152.7682,9916299.564100001,0.001023846459495444,,
2021-11,occ22_16,matrix,occ22_11,13943.4353,9916299.564100001,0.001406112755052242,,
2021-11,occ22_16,matrix,occ22_12,12603.4596,9916299.564100001,0.001270984152760807,,
2021-11,occ22_16,matrix,occ22_13,18226.5918,9916299.564100001,0.0018380436857702207,,
2021-11,occ22_16,matrix,occ22_14,25662.2768,9916299.564100001,0.0025878884188720148,,
2021-11,occ22_16,matrix,occ22_15,9650.0936,9916299.564100001,0.0009731547073200827,,
2021-11,occ22_16,matrix,occ22_16,8969758.979,9916299.564100001,0.9045469956830707,,
2021-11,occ22_16,matrix,occ22_17,83623.537,9916299.564100001,0.00843293775661462,,
2021-11,occ22_16,matrix,occ22_18,3395.0756,9916299.564100001,0.00034237323893392645,,
2021-11,occ22_16,matrix,occ22_19,20200.2222,9916299.564100001,0.0020370726065125043,,
2021-11,occ22_16,matrix,occ22_20,27388.3111,9916299.564100001,0.002761948741358516,,
2021-11,occ22_16,matrix,occ22_21,28199.9967,9916299.564100001,0.002843802420218577,,
2021-11,occ22_16,matrix,occ22_22,60525.3772,9916299.564100001,0.006103625330069712,,
2021-11,occ22_16,matrix,unemployed,61093.7209,9916299.564100001,0.006160939421513416,,
2021-11,occ22_16,summary,,,,,nilf_entry_rate,0.03860729401378734
2021-11,occ22_16,summary,,,,,occ_switch_rate,0.050684770881628385
2021-11,occ22_16,summary,,,,,retention_rate,0.9045469956830707
2021-11,occ22_16,summary,,,,,unemployment_entry_rate,0.006160939421513416
2021-11,occ22_17,matrix,nilf,311679.3189,11074105.086800002,0.028144876399223657,,
2021-11,occ22_17,matrix,occ22_01,100853.8918,11074105.086800002,0.009107182116251975,,
2021-11,occ22_17,matrix,occ22_02,89659.5971,11074105.086800002,0.008096328903982637,,
2021-11,occ22_17,matrix,occ22_03,17316.1862,11074105.086800002,0.0015636646089479836,,
2021-11,occ22_17,matrix,occ22_04,12974.6329,11074105.086800002,0.0011716190878001845,,
2021-11,occ22_17,matrix,occ22_05,5266.3316,11074105.086800002,0.00047555369564600833,,
2021-11,occ22_17,matrix,occ22_06,13896.6505,11074105.086800002,0.0012548779690166013,,
2021-11,occ22_17,matrix,occ22_08,8411.589,11074105.086800002,0.0007595727992527685,,
2021-11,occ22_17,matrix,occ22_09,30795.7828,11074105.086800002,0.0027808822978127273,,
2021-11,occ22_17,matrix,occ22_10,63324.1587,11074105.086800002,0.0057182190527955605,,
2021-11,occ22_17,matrix,occ22_11,30954.9566,11074105.086800002,0.00279525581140614,,
2021-11,occ22_17,matrix,occ22_12,31637.7106,11074105.086800002,0.002856909009985032,,
2021-11,occ22_17,matrix,occ22_13,46995.4271,11074105.086800002,0.00424372233527178,,
2021-11,occ22_17,matrix,occ22_14,24171.8122,11074105.086800002,0.002182732781614297,,
2021-11,occ22_17,matrix,occ22_15,22559.5377,11074105.086800002,0.0020371431843183687,,
2021-11,occ22_17,matrix,occ22_16,127947.6299,11074105.086800002,0.011553766999421896,,
2021-11,occ22_17,matrix,occ22_17,9924445.4206,11074105.086800002,0.8961848693696829,,
2021-11,occ22_17,matrix,occ22_19,17866.9049,11074105.086800002,0.001613394920849795,,
2021-11,occ22_17,matrix,occ22_20,2758.4654,11074105.086800002,0.0002490914957352181,,
2021-11,occ22_17,matrix,occ22_21,37373.1163,11074105.086800002,0.003374820448881926,,
2021-11,occ22_17,matrix,occ22_22,68543.6919,11074105.086800002,0.006189546817801288,,
2021-11,occ22_17,matrix,unemployed,84672.2741,11074105.086800002,0.007645969894301146,,
2021-11,occ22_17,summary,,,,,nilf_entry_rate,0.028144876399223657
2021-11,occ22_17,summary,,,,,occ_switch_rate,0.0680242843367922
2021-11,occ22_17,summary,,,,,retention_rate,0.8961848693696829
2021-11,occ22_17,summary,,,,,unemployment_entry_rate,0.007645969894301146
2021-11,occ22_18,matrix,nilf,57484.2832,558508.6879,0.10292459982340052,,
2021-11,occ22_18,matrix,occ22_02,9911.3718,558508.6879,0.017746137194869588,,
2021-11,occ22_18,matrix,occ22_03,1357.1329,558508.6879,0.0024299226303942335,,
2021-11,occ22_18,matrix,occ22_17,3266.5809,558508.6879,0.005848755750393762,,
2021-11,occ22_18,matrix,occ22_18,446344.8997,558508.6879,0.7991727064770696,,
2021-11,occ22_18,matrix,occ22_19,674.1778,558508.6879,0.0012071035144232355,,
2021-11,occ22_18,matrix,occ22_20,6459.436,558508.6879,0.011565506750284518,,
2021-11,occ22_18,matrix,occ22_22,4641.361599999999,558508.6879,0.008310276456847215,,
2021-11,occ22_18,matrix,unemployed,28369.444,558508.6879,0.05079499140231727,,
2021-11,occ22_18,summary,,,,,nilf_entry_rate,0.10292459982340052
2021-11,occ22_18,summary,,,,,occ_switch_rate,0.04710770229721255
2021-11,occ22_18,summary,,,,,retention_rate,0.7991727064770696
2021-11,occ22_18,summary,,,,,unemployment_entry_rate,0.05079499140231727
2021-11,occ22_19,matrix,nilf,163445.1965,5508281.3231999995,0.029672630519359092,,
2021-11,occ22_19,matrix,occ22_01,26936.7079,5508281.3231999995,0.004890220074008729,,
2021-11,occ22_19,matrix,occ22_02,24031.3822,5508281.3231999995,0.004362773211815392,,
2021-11,occ22_19,matrix,occ22_05,8037.4525,5508281.3231999995,0.0014591579529802765,,
2021-11,occ22_19,matrix,occ22_06,5280.9863,5508281.3231999995,0.0009587357635052753,,
2021-11,occ22_19,matrix,occ22_12,10064.0812,5508281.3231999995,0.0018270819171148178,,
2021-11,occ22_19,matrix,occ22_13,10146.8772,5508281.3231999995,0.001842113102913422,,
2021-11,occ22_19,matrix,occ22_14,17783.9583,5508281.3231999995,0.0032285856978830785,,
2021-11,occ22_19,matrix,occ22_16,16184.7789,5508281.3231999995,0.0029382629445290497,,
2021-11,occ22_19,matrix,occ22_17,34895.5938,5508281.3231999995,0.006335114666897158,,
2021-11,occ22_19,matrix,occ22_18,4809.0833,5508281.3231999995,0.0008730642132864404,,
2021-11,occ22_19,matrix,occ22_19,4969208.658,5508281.3231999995,0.9021341442875273,,
2021-11,occ22_19,matrix,occ22_20,16916.1084,5508281.3231999995,0.0030710320347568415,,
2021-11,occ22_19,matrix,occ22_21,28316.1651,5508281.3231999995,0.005140653397773429,,
2021-11,occ22_19,matrix,occ22_22,55594.4659,5508281.3231999995,0.010092887896964341,,
2021-11,occ22_19,matrix,unemployed,116629.8277,5508281.3231999995,0.02117354231868547,,
2021-11,occ22_19,summary,,,,,nilf_entry_rate,0.029672630519359092
2021-11,occ22_19,summary,,,,,occ_switch_rate,0.047019682874428245
2021-11,occ22_19,summary,,,,,retention_rate,0.9021341442875273
2021-11,occ22_19,summary,,,,,unemployment_entry_rate,0.02117354231868547
2021-11,occ22_20,matrix,nilf,72540.4698,3060101.1784,0.02370525207206659,,
2021-11,occ22_20,matrix,occ22_01,19532.6506,3060101.1784,0.006383008097207038,,
2021-11,occ22_20,matrix,occ22_02,3820.8805,3060101.1784,0.0012486124730025365,,
2021-11,occ22_20,matrix,occ22_03,11254.3237,3060101.1784,0.0036777619574933206,,
2021-11,occ22_20,matrix,occ22_06,2858.8324,3060101.1784,0.0009342280641500765,,
2021-11,occ22_20,matrix,occ22_13,9727.3263,3060101.1784,0.0031787596987515347,,
2021-11,occ22_20,matrix,occ22_14,4065.417,3060101.1784,0.0013285237196391127,,
2021-11,occ22_20,matrix,occ22_16,23072.6197,3060101.1784,0.00753982249438684,,
2021-11,occ22_20,matrix,occ22_17,14209.8772,3060101.1784,0.004643597179172277,,
2021-11,occ22_20,matrix,occ22_19,26929.3037,3060101.1784,0.00880013507072345,,
2021-11,occ22_20,matrix,occ22_20,2798540.3611,3060101.1784,0.9145254349280177,,
2021-11,occ22_20,matrix,occ22_21,22412.2464,3060101.1784,0.007324021361842171,,
2021-11,occ22_20,matrix,occ22_22,27592.9268,3060101.1784,0.009016998194297353,,
2021-11,occ22_20,matrix,unemployed,23543.9432,3060101.1784,0.007693844689249834,,
2021-11,occ22_20,summary,,,,,nilf_entry_rate,0.02370525207206659
2021-11,occ22_20,summary,,,,,occ_switch_rate,0.05407546831066572
2021-11,occ22_20,summary,,,,,retention_rate,0.9145254349280177
2021-11,occ22_20,summary,,,,,unemployment_entry_rate,0.007693844689249834
2021-11,occ22_21,matrix,nilf,125412.6559,5402232.0563,0.02321497014437684,,
2021-11,occ22_21,matrix,occ22_01,34303.7314,5402232.0563,0.006349918152811579,,
2021-11,occ22_21,matrix,occ22_02,24747.1668,5402232.0563,0.00458091517396781,,
2021-11,occ22_21,matrix,occ22_03,6489.0471,5402232.0563,0.001201178889091329,,
2021-11,occ22_21,matrix,occ22_04,15573.8223,5402232.0563,0.002882849558792656,,
2021-11,occ22_21,matrix,occ22_05,14136.5184,5402232.0563,0.0026167921430761587,,
2021-11,occ22_21,matrix,occ22_06,5800.8465,5402232.0563,0.0010737869901821676,,
2021-11,occ22_21,matrix,occ22_08,3089.3067,5402232.0563,0.000571857459621213,,
2021-11,occ22_21,matrix,occ22_09,14939.2549,5402232.0563,0.002765385630292958,,
2021-11,occ22_21,matrix,occ22_10,16555.8217,5402232.0563,0.0030646261633083412,,
2021-11,occ22_21,matrix,occ22_12,5733.509,5402232.0563,0.001061322235003524,,
2021-11,occ22_21,matrix,occ22_13,24887.4551,5402232.0563,0.004606883754831788,,
2021-11,occ22_21,matrix,occ22_14,14014.2172,5402232.0563,0.0025941531304003933,,
2021-11,occ22_21,matrix,occ22_15,4564.8676,5402232.0563,0.0008449965777898269,,
2021-11,occ22_21,matrix,occ22_16,26096.1457,5402232.0563,0.0048306228662589705,,
2021-11,occ22_21,matrix,occ22_17,42495.9624,5402232.0563,0.007866371151243282,,
2021-11,occ22_21,matrix,occ22_18,4360.6064,5402232.0563,0.0008071860583839096,,
2021-11,occ22_21,matrix,occ22_19,48677.154,5402232.0563,0.009010563317663011,,
2021-11,occ22_21,matrix,occ22_20,13490.7886,5402232.0563,0.0024972619575398002,,
2021-11,occ22_21,matrix,occ22_21,4874325.8616,5402232.0563,0.9022799855322091,,
2021-11,occ22_21,matrix,occ22_22,67436.8047,5402232.0563,0.012483137339751302,,
2021-11,occ22_21,matrix,unemployed,15100.5123,5402232.0563,0.0027952357734040718,,
2021-11,occ22_21,summary,,,,,nilf_entry_rate,0.02321497014437684
2021-11,occ22_21,summary,,,,,occ_switch_rate,0.07170980855001002
2021-11,occ22_21,summary,,,,,retention_rate,0.9022799855322091
2021-11,occ22_21,summary,,,,,unemployment_entry_rate,0.0027952357734040718
2021-11,occ22_22,matrix,nilf,286695.4442,7831738.9232,0.036606869433647826,,
2021-11,occ22_22,matrix,occ22_01,39393.2915,7831738.9232,0.005029954635400964,,
2021-11,occ22_22,matrix,occ22_02,8146.782300000001,7831738.9232,0.001040226491190449,,
2021-11,occ22_22,matrix,occ22_03,11114.1244,7831738.9232,0.0014191132402379468,,
2021-11,occ22_22,matrix,occ22_04,4223.3102,7831738.9232,0.0005392557440199222,,
2021-11,occ22_22,matrix,occ22_05,8779.6499,7831738.9232,0.001121034547511792,,
2021-11,occ22_22,matrix,occ22_06,4870.9187,7831738.9232,0.0006219460004687915,,
2021-11,occ22_22,matrix,occ22_08,3772.3969,7831738.9232,0.0004816806250812332,,
2021-11,occ22_22,matrix,occ22_09,9696.155,7831738.9232,0.0012380590179375147,,
2021-11,occ22_22,matrix,occ22_10,10746.8725,7831738.9232,0.0013722204743271617,,
2021-11,occ22_22,matrix,occ22_11,11919.8151,7831738.9232,0.001521988311521707,,
2021-11,occ22_22,matrix,occ22_12,9461.9408,7831738.9232,0.00120815324575885,,
2021-11,occ22_22,matrix,occ22_13,23911.9946,7831738.9232,0.003053216512256988,,
2021-11,occ22_22,matrix,occ22_14,18640.0937,7831738.9232,0.0023800708735045237,,
2021-11,occ22_22,matrix,occ22_15,5377.2426000000005,7831738.9232,0.0006865962531093788,,
2021-11,occ22_22,matrix,occ22_16,54742.6741,7831738.9232,0.006989849206775202,,
2021-11,occ22_22,matrix,occ22_17,59456.1015,7831738.9232,0.007591685841808756,,
2021-11,occ22_22,matrix,occ22_18,9411.0716,7831738.9232,0.0012016579832764258,,
2021-11,occ22_22,matrix,occ22_19,35435.4645,7831738.9232,0.004524597263454396,,
2021-11,occ22_22,matrix,occ22_20,11950.0033,7831738.9232,0.001525842908859033,,
2021-11,occ22_22,matrix,occ22_21,64167.0274,7831738.9232,0.008193203071404448,,
2021-11,occ22_22,matrix,occ22_22,7040457.544,7831738.9232,0.8989647909666673,,
2021-11,occ22_22,matrix,unemployed,99369.0044,7831738.9232,0.012687987351779399,,
2021-11,occ22_22,summary,,,,,nilf_entry_rate,0.036606869433647826
2021-11,occ22_22,summary,,,,,occ_switch_rate,0.05174035224790549
2021-11,occ22_22,summary,,,,,retention_rate,0.8989647909666673
2021-11,occ22_22,summary,,,,,unemployment_entry_rate,0.012687987351779399
2021-11,unemployed,matrix,nilf,1179855.8441,4181743.9155,0.28214445167882257,,
2021-11,unemployed,matrix,occ22_01,61170.4119,4181743.9155,0.014627966976472784,,
2021-11,unemployed,matrix,occ22_02,52034.6286,4181743.9155,0.012443284345349099,,
2021-11,unemployed,matrix,occ22_03,23469.5247,4181743.9155,0.005612377317752088,,
2021-11,unemployed,matrix,occ22_04,15854.3572,4181743.9155,0.003791326661882483,,
2021-11,unemployed,matrix,occ22_05,16397.4374,4181743.9155,0.003921195972623159,,
2021-11,unemployed,matrix,occ22_06,15000.3793,4181743.9155,0.0035871109286247254,,
2021-11,unemployed,matrix,occ22_07,4955.5967,4181743.9155,0.0011850550392700154,,
2021-11,unemployed,matrix,occ22_08,24222.2759,4181743.9155,0.0057923862363302575,,
2021-11,unemployed,matrix,occ22_09,12287.1852,4181743.9155,0.0029382921212502927,,
2021-11,unemployed,matrix,occ22_10,22767.1013,4181743.9155,0.005444403521605363,,
2021-11,unemployed,matrix,occ22_11,28687.6745,4181743.9155,0.006860217909008398,,
2021-11,unemployed,matrix,occ22_12,17770.7535,4181743.9155,0.004249603481009716,,
2021-11,unemployed,matrix,occ22_13,93468.7112,4181743.9155,0.022351610497608435,,
2021-11,unemployed,matrix,occ22_14,55583.3306,4181743.9155,0.013291902068411104,,
2021-11,unemployed,matrix,occ22_15,29997.1423,4181743.9155,0.007173357074500178,,
2021-11,unemployed,matrix,occ22_16,108787.7463,4181743.9155,0.026014923079523997,,
2021-11,unemployed,matrix,occ22_17,150219.4639,4181743.9155,0.035922683678261215,,
2021-11,unemployed,matrix,occ22_18,4642.714,4181743.9155,0.0011102339344098461,,
2021-11,unemployed,matrix,occ22_19,86053.5275,4181743.9155,0.020578382904088185,,
2021-11,unemployed,matrix,occ22_20,30326.4608,4181743.9155,0.007252108549161109,,
2021-11,unemployed,matrix,occ22_21,53018.9827,4181743.9155,0.012678677549689377,,
2021-11,unemployed,matrix,occ22_22,164271.472,4181743.9155,0.039283006161882225,,
2021-11,unemployed,matrix,unemployed,1930901.1939,4181743.9155,0.4617454423124634,,
2021-11,unemployed,summary,,,,,nilf_entry_rate,0.28214445167882257
2021-11,unemployed,summary,,,,,occ_switch_rate,
2021-11,unemployed,summary,,,,,retention_rate,0.4617454423124634
2021-11,unemployed,summary,,,,,unemployment_entry_rate,0.4617454423124634
2021-12,nilf,matrix,nilf,65052451.9433,69089147.7215,0.9415726505344658,,
2021-12,nilf,matrix,occ22_01,228790.0819,69089147.7215,0.0033115198181667875,,
2021-12,nilf,matrix,occ22_02,97414.4699,69089147.7215,0.0014099822202566466,,
2021-12,nilf,matrix,occ22_03,46939.9495,69089147.7215,0.0006794113264968337,,
2021-12,nilf,matrix,occ22_04,22197.3659,69089147.7215,0.0003212858550445305,,
2021-12,nilf,matrix,occ22_05,591.6553,69089147.7215,8.563650291142346e-06,,
2021-12,nilf,matrix,occ22_06,23193.6085,69089147.7215,0.00033570552344188684,,
2021-12,nilf,matrix,occ22_07,23250.96,69089147.7215,0.00033653563210426585,,
2021-12,nilf,matrix,occ22_08,163819.9308,69089147.7215,0.0023711383944170516,,
2021-12,nilf,matrix,occ22_09,90462.927,69089147.7215,0.0013093652184661218,,
2021-12,nilf,matrix,occ22_10,94869.3861,69089147.7215,0.001373144541924598,,
2021-12,nilf,matrix,occ22_11,128202.6929,69089147.7215,0.001855612598041998,,
2021-12,nilf,matrix,occ22_12,48632.0091,69089147.7215,0.0007039022871730419,,
2021-12,nilf,matrix,occ22_13,257236.4209,69089147.7215,0.0037232536423365092,,
