acs_year,puma,population_weight_sum,high_ai_tercile_share,middle_ai_tercile_share,low_ai_tercile_share,occ22_share_sum_check,occ22_share_1,occ22_share_2,occ22_share_3,occ22_share_4,occ22_share_5,occ22_share_6,occ22_share_7,occ22_share_8,occ22_share_9,occ22_share_10,occ22_share_11,occ22_share_12,occ22_share_13,occ22_share_14,occ22_share_15,occ22_share_16,occ22_share_17,occ22_share_18,occ22_share_19,occ22_share_20,occ22_share_21,occ22_share_22
2024,00125,52638.0,0.24176450473042288,0.31969299745431057,0.43854249781526655,1.0,0.08569854477753715,0.0416999126106615,0.042535810631103003,0.00720012158516661,0.00972681332877389,0.010714692807477487,0.006630191116683765,0.034043846650708615,0.011531593145636232,0.02767962308598351,0.042877768912192714,0.02059348759451347,0.04931798320604886,0.07063338272730726,0.03753942019073673,0.06075458794027129,0.12753144116417797,0.0016527983586002509,0.09211976138911053,0.021467380979520497,0.07152627379459706,0.12652456400319162
2024,00126,72213.0,0.3393294836109842,0.335881351003282,0.3247891653857339,1.0,0.12037998698295321,0.05741348510655976,0.03887111738883581,0.025494024621605528,0.0008585711713957321,0.025757135141871963,0.009402739118995194,0.04493650727708307,0.02618642072756983,0.046972151828618115,0.021547366817609017,0.03993740739202083,0.05278827911871824,0.03182252503011923,0.0242338637087505,0.08156426128259454,0.1477711769349009,0.00048467727417501004,0.03611538088709789,0.025535568387963385,0.04414717571628377,0.09778017808427845
2024,00127,60880.0,0.29050591327201053,0.39249342969776607,0.3170006570302234,1.0,0.06696780551905387,0.06967805519053877,0.03152102496714849,0.02442509855453351,0.0,0.03270367936925098,0.007243758212877792,0.0876149802890933,0.013863337713534823,0.06563731931668856,0.06445466491458607,0.025032851511169515,0.046435611038107755,0.033590670170827855,0.019825886990801577,0.07863009198423128,0.1277759526938239,0.0006734559789750329,0.043988173455978975,0.035085413929040736,0.030995400788436267,0.09385676741130092
2024,00128,56540.0,0.41636009904492394,0.2741775733993633,0.3094623275557128,1.0,0.12140077821011673,0.07500884329678104,0.05152104704633888,0.025486381322957198,0.007392996108949416,0.001238061549345596,0.014626812875840113,0.0622568093385214,0.022196674920410327,0.08475415634948709,0.027608772550406793,0.03616908383445348,0.04073222497347011,0.024389812522108242,0.028758401131941988,0.1003537318712416,0.08149982313406438,0.0,0.02200212239122745,0.05113194198797311,0.02824548991864167,0.09322603466572338
2024,00129,78107.0,0.4695353809517713,0.2454581535585799,0.2850064654896488,1.0,0.15710499699130678,0.09054246098301048,0.044042147310740395,0.03938187358367368,0.004276185233077701,0.00971743889792208,0.011663487267466424,0.05145505524472838,0.016349366894132408,0.08773861497689067,0.02170099991037935,0.03478561460560513,0.043107531975367125,0.007937828875772978,0.03377418157143406,0.12836237469112885,0.10604683319036706,0.0,0.030867911966917176,0.016976711434314465,0.023211747986736146,0.04095663640902864
2024,00130,40184.0,0.2494027473621342,0.3556888313756719,0.3949084212621939,1.0,0.05676388612383038,0.06116862432809078,0.016250248855265777,0.026129802906629505,0.006843519808879156,0.02486064105116464,0.019087198885128408,0.03436691220386223,0.013263985665936692,0.04658570575353375,0.04200676886322915,0.01657376070077643,0.07219291260203066,0.015478797531355764,0.03354568982679673,0.09080728648218196,0.15613179374875572,0.0,0.06370694803902051,0.0640553454111089,0.021003384431614574,0.11917678678080829
2024,00131,60388.0,0.39446578790488174,0.2944955951513546,0.31103861694376367,1.0,0.11778830231171757,0.06050871033980261,0.04303835199046168,0.019639663509306484,0.00933960389481354,0.022984698946810624,0.012966152215671987,0.05976352917798238,0.009372723057561105,0.1045075180499437,0.03133072795919719,0.026677485593164206,0.050440484864542626,0.010598132079221037,0.01816586076703981,0.1307047757832682,0.0923196661588395,0.0023514605550771675,0.014539312446181361,0.03300324567794926,0.04572100417301451,0.08423859044843346
2024,00132,83700.0,0.36221027479091994,0.29162485065710875,0.3461648745519713,1.0,0.1321505376344086,0.05909199522102748,0.027060931899641576,0.018626045400238947,0.005973715651135006,0.00943847072879331,0.011565113500597371,0.05261648745519713,0.012807646356033453,0.0749820788530466,0.01824372759856631,0.032759856630824376,0.04115890083632019,0.02016726403823178,0.019056152927120668,0.10303464755077658,0.125221027479092,0.017885304659498207,0.043548387096774194,0.043261648745519715,0.03003584229390681,0.1013142174432497
2024,00133,73510.0,0.23932798258740307,0.38806965038770236,0.3726023670248946,1.0,0.0798938919874847,0.050210855665895796,0.014120527819344307,0.012991429737450688,0.009250442116718815,0.014324581689566046,0.007903686573255339,0.06376003264861924,0.01101890899197388,0.0480750918242416,0.06344715004761257,0.016882056863011835,0.040266630390423074,0.0498707658821929,0.018419262685348933,0.08955244184464699,0.13392735682220105,0.000557747245272752,0.05901237926812679,0.04483743708339002,0.056754183104339544,0.11492313970888314
2024,00134,88944.0,0.35661764705882354,0.30778917071415723,0.3355931822270192,1.0,0.13858157942075913,0.0982528332433891,0.014638424177010254,0.014649667206332075,0.005925076452599388,0.023734034898363014,0.007510343586976075,0.0625562151466091,0.005610271631588415,0.051661719733765064,0.036427415002698325,0.025398003237992444,0.024734664508005037,0.022317413203813634,0.01572899802122684,0.12553966540744738,0.10228908076992264,0.007083108472746897,0.04483720093542004,0.044994603345925525,0.03217754991905019,0.09535213167835942
