month,origin_state,destination_state,weighted_transition_count
2023-04,occ22_10,occ22_14,3921.6391
2023-04,occ22_10,occ22_15,6271.112700000001
2023-04,occ22_10,occ22_16,12624.853899999998
2023-04,occ22_10,occ22_17,24369.0978
2023-04,occ22_10,occ22_20,2814.0196
2023-04,occ22_10,occ22_21,8100.415000000001
2023-04,occ22_10,occ22_22,5273.8759
2023-04,occ22_10,unemployed,15503.1001
2023-04,occ22_11,nilf,160219.2196
2023-04,occ22_11,occ22_01,5580.2191
2023-04,occ22_11,occ22_02,1370.9777
2023-04,occ22_11,occ22_03,4312.2557
2023-04,occ22_11,occ22_06,6212.0684
2023-04,occ22_11,occ22_08,14166.8701
2023-04,occ22_11,occ22_09,6178.8889
2023-04,occ22_11,occ22_10,52954.2931
2023-04,occ22_11,occ22_11,3122073.9572
2023-04,occ22_11,occ22_13,26501.3075
2023-04,occ22_11,occ22_14,4719.6008999999995
2023-04,occ22_11,occ22_15,25913.6139
2023-04,occ22_11,occ22_16,9235.402600000001
2023-04,occ22_11,occ22_17,30539.271500000003
2023-04,occ22_11,occ22_21,3384.6468
2023-04,occ22_11,unemployed,28110.342099999998
2023-04,occ22_12,nilf,67269.7897
2023-04,occ22_12,occ22_01,3675.8412
2023-04,occ22_12,occ22_02,12812.624899999999
2023-04,occ22_12,occ22_06,7377.0942
2023-04,occ22_12,occ22_09,1013.4564
2023-04,occ22_12,occ22_11,1866.7186
2023-04,occ22_12,occ22_12,1906247.1251
2023-04,occ22_12,occ22_13,3462.9696
2023-04,occ22_12,occ22_14,4021.6125
2023-04,occ22_12,occ22_15,407.9152
2023-04,occ22_12,occ22_16,5376.5456
2023-04,occ22_12,occ22_17,17269.9127
2023-04,occ22_12,occ22_18,442.873
2023-04,occ22_12,occ22_19,10165.1699
2023-04,occ22_12,occ22_20,4148.8595
2023-04,occ22_12,occ22_21,3771.2854
2023-04,occ22_12,occ22_22,3939.7594
2023-04,occ22_12,unemployed,23380.7635
2023-04,occ22_13,nilf,285691.2366
2023-04,occ22_13,occ22_01,17170.8487
2023-04,occ22_13,occ22_02,13306.972600000001
2023-04,occ22_13,occ22_03,1803.1572
2023-04,occ22_13,occ22_04,5062.4372
2023-04,occ22_13,occ22_06,729.5166
2023-04,occ22_13,occ22_08,13888.3459
2023-04,occ22_13,occ22_09,3799.775
2023-04,occ22_13,occ22_10,11415.7474
2023-04,occ22_13,occ22_11,9571.678199999998
2023-04,occ22_13,occ22_13,4859435.8118
2023-04,occ22_13,occ22_14,2879.8028
2023-04,occ22_13,occ22_15,10231.6476
2023-04,occ22_13,occ22_16,48025.3341
2023-04,occ22_13,occ22_17,36643.8286
2023-04,occ22_13,occ22_19,20598.9783
2023-04,occ22_13,occ22_20,9318.752400000001
2023-04,occ22_13,occ22_21,20104.1776
2023-04,occ22_13,occ22_22,23130.3219
2023-04,occ22_13,unemployed,69778.1916
2023-04,occ22_14,nilf,140735.623
2023-04,occ22_14,occ22_01,11424.622800000001
2023-04,occ22_14,occ22_06,1322.6379
2023-04,occ22_14,occ22_10,4230.2405
2023-04,occ22_14,occ22_12,3776.1472
2023-04,occ22_14,occ22_13,14981.5244
2023-04,occ22_14,occ22_14,3320104.6941
2023-04,occ22_14,occ22_15,4924.2716
2023-04,occ22_14,occ22_16,13694.3163
2023-04,occ22_14,occ22_17,10895.5993
2023-04,occ22_14,occ22_19,19094.031
2023-04,occ22_14,occ22_20,18539.2068
2023-04,occ22_14,occ22_21,16750.3787
2023-04,occ22_14,occ22_22,28107.7036
2023-04,occ22_14,unemployed,50800.2722
2023-04,occ22_15,nilf,100127.434
2023-04,occ22_15,occ22_01,11845.605
2023-04,occ22_15,occ22_02,4730.472
2023-04,occ22_15,occ22_03,6923.1879
2023-04,occ22_15,occ22_08,5317.286
2023-04,occ22_15,occ22_09,3503.8645
2023-04,occ22_15,occ22_10,5605.0399
2023-04,occ22_15,occ22_11,19885.474
2023-04,occ22_15,occ22_12,866.4085
2023-04,occ22_15,occ22_13,26582.1162
2023-04,occ22_15,occ22_14,5584.1992
2023-04,occ22_15,occ22_15,2580562.4628
2023-04,occ22_15,occ22_16,2985.0499
2023-04,occ22_15,occ22_17,43230.2261
2023-04,occ22_15,occ22_20,5457.7256
2023-04,occ22_15,occ22_21,14243.091699999999
2023-04,occ22_15,occ22_22,1507.38
2023-04,occ22_15,unemployed,36397.661700000004
2023-04,occ22_16,nilf,318391.8424
2023-04,occ22_16,occ22_01,86570.21519999999
2023-04,occ22_16,occ22_02,55203.6402
2023-04,occ22_16,occ22_03,6889.1183
2023-04,occ22_16,occ22_04,10995.427
2023-04,occ22_16,occ22_05,3783.7156
2023-04,occ22_16,occ22_06,9073.0808
2023-04,occ22_16,occ22_08,2466.1207999999997
2023-04,occ22_16,occ22_09,9313.3846
2023-04,occ22_16,occ22_10,13797.1071
2023-04,occ22_16,occ22_11,12007.403600000001
2023-04,occ22_16,occ22_12,3696.038
2023-04,occ22_16,occ22_13,57091.7481
2023-04,occ22_16,occ22_14,3132.8846000000003
2023-04,occ22_16,occ22_15,18824.7418
2023-04,occ22_16,occ22_16,8927097.9109
2023-04,occ22_16,occ22_17,80110.902
2023-04,occ22_16,occ22_18,9102.7078
2023-04,occ22_16,occ22_19,17570.6922
2023-04,occ22_16,occ22_20,4583.6885
2023-04,occ22_16,occ22_21,5875.5389
2023-04,occ22_16,occ22_22,61606.5893
2023-04,occ22_16,unemployed,95180.1146
2023-04,occ22_17,nilf,369321.8354
2023-04,occ22_17,occ22_01,85678.35
2023-04,occ22_17,occ22_02,75411.5238
2023-04,occ22_17,occ22_03,11918.332699999999
2023-04,occ22_17,occ22_04,10967.1826
2023-04,occ22_17,occ22_05,7574.8048
2023-04,occ22_17,occ22_06,23270.6181
2023-04,occ22_17,occ22_08,27340.978
2023-04,occ22_17,occ22_09,4385.2018
2023-04,occ22_17,occ22_10,33063.0904
2023-04,occ22_17,occ22_11,18229.3619
2023-04,occ22_17,occ22_12,15835.4287
2023-04,occ22_17,occ22_13,31700.7722
2023-04,occ22_17,occ22_14,31002.4168
2023-04,occ22_17,occ22_15,15038.9481
2023-04,occ22_17,occ22_16,61691.185600000004
2023-04,occ22_17,occ22_17,9884019.6867
2023-04,occ22_17,occ22_18,423.5138
2023-04,occ22_17,occ22_19,13133.161
2023-04,occ22_17,occ22_20,6613.4265000000005
2023-04,occ22_17,occ22_21,28868.6256
2023-04,occ22_17,occ22_22,36928.154800000004
2023-04,occ22_17,unemployed,109689.6438
2023-04,occ22_18,nilf,30171.5389
2023-04,occ22_18,occ22_01,10742.4635
2023-04,occ22_18,occ22_12,573.6717
2023-04,occ22_18,occ22_13,4777.855
2023-04,occ22_18,occ22_14,4403.8357
2023-04,occ22_18,occ22_15,5421.5539
2023-04,occ22_18,occ22_18,506016.0309
2023-04,occ22_18,occ22_22,9542.5389
2023-04,occ22_18,unemployed,694.3764
2023-04,occ22_19,nilf,156999.3399
2023-04,occ22_19,occ22_01,34833.1327
2023-04,occ22_19,occ22_02,9930.7389
2023-04,occ22_19,occ22_08,7341.8150000000005
2023-04,occ22_19,occ22_12,11612.6114
2023-04,occ22_19,occ22_13,19126.9826
2023-04,occ22_19,occ22_14,17980.7178
2023-04,occ22_19,occ22_15,11188.8843
2023-04,occ22_19,occ22_16,13490.8795
2023-04,occ22_19,occ22_17,12585.475
2023-04,occ22_19,occ22_18,11903.2521
2023-04,occ22_19,occ22_19,5160650.379
2023-04,occ22_19,occ22_20,35148.1746
2023-04,occ22_19,occ22_21,27619.144500000002
2023-04,occ22_19,occ22_22,30957.9085
2023-04,occ22_19,unemployed,69072.3773
2023-04,occ22_20,nilf,66336.8541
2023-04,occ22_20,occ22_01,9156.6206
2023-04,occ22_20,occ22_02,3260.3256
2023-04,occ22_20,occ22_03,3274.4695
2023-04,occ22_20,occ22_04,3753.9266
2023-04,occ22_20,occ22_13,19303.8014
2023-04,occ22_20,occ22_14,3087.3676
2023-04,occ22_20,occ22_15,6583.0255
2023-04,occ22_20,occ22_16,8376.3097
2023-04,occ22_20,occ22_17,19247.5326
2023-04,occ22_20,occ22_19,15228.199100000002
2023-04,occ22_20,occ22_20,3043445.8592
2023-04,occ22_20,occ22_21,19342.0855
2023-04,occ22_20,occ22_22,10877.1244
2023-04,occ22_20,unemployed,33354.723
2023-04,occ22_21,nilf,191281.0593
2023-04,occ22_21,occ22_01,15272.4683
2023-04,occ22_21,occ22_02,9502.6839
2023-04,occ22_21,occ22_03,8497.7511
2023-04,occ22_21,occ22_04,12065.4404
2023-04,occ22_21,occ22_05,995.0629
2023-04,occ22_21,occ22_08,7031.4739
2023-04,occ22_21,occ22_11,6053.0565
2023-04,occ22_21,occ22_12,14589.796
2023-04,occ22_21,occ22_13,13285.4781
2023-04,occ22_21,occ22_14,21139.8834
2023-04,occ22_21,occ22_15,9658.7804
2023-04,occ22_21,occ22_16,8483.229
2023-04,occ22_21,occ22_17,55969.0221
2023-04,occ22_21,occ22_19,27704.701
2023-04,occ22_21,occ22_20,38061.9814
2023-04,occ22_21,occ22_21,4873145.3079
2023-04,occ22_21,occ22_22,55906.2711
2023-04,occ22_21,unemployed,52662.8292
2023-04,occ22_22,nilf,197073.0167
2023-04,occ22_22,occ22_01,29140.0422
2023-04,occ22_22,occ22_02,7374.867899999999
2023-04,occ22_22,occ22_03,5485.5172
2023-04,occ22_22,occ22_08,4313.0149
2023-04,occ22_22,occ22_09,7534.2634
2023-04,occ22_22,occ22_10,5144.258
2023-04,occ22_22,occ22_11,11960.9584
2023-04,occ22_22,occ22_12,7641.7317
2023-04,occ22_22,occ22_13,18027.9205
2023-04,occ22_22,occ22_14,9524.6971
2023-04,occ22_22,occ22_15,10305.585000000001
2023-04,occ22_22,occ22_16,66856.11
2023-04,occ22_22,occ22_17,40000.2895
2023-04,occ22_22,occ22_18,15918.4812
2023-04,occ22_22,occ22_19,49431.2131
2023-04,occ22_22,occ22_20,41229.3957
2023-04,occ22_22,occ22_21,79501.1456
2023-04,occ22_22,occ22_22,6965288.7554
2023-04,occ22_22,unemployed,109662.4845
2023-04,unemployed,nilf,931506.1098
2023-04,unemployed,occ22_01,47939.255600000004
2023-04,unemployed,occ22_02,35991.6615
2023-04,unemployed,occ22_03,34480.5068
2023-04,unemployed,occ22_04,4328.1947
2023-04,unemployed,occ22_05,6818.0623
2023-04,unemployed,occ22_08,14846.0421
2023-04,unemployed,occ22_09,24879.976
2023-04,unemployed,occ22_10,23032.9327
2023-04,unemployed,occ22_11,52063.0179
2023-04,unemployed,occ22_12,24849.7622
2023-04,unemployed,occ22_13,74553.8809
2023-04,unemployed,occ22_14,61409.1507
2023-04,unemployed,occ22_15,23900.8357
2023-04,unemployed,occ22_16,66254.9025
2023-04,unemployed,occ22_17,104204.5089
2023-04,unemployed,occ22_18,9908.2551
2023-04,unemployed,occ22_19,97679.6029
2023-04,unemployed,occ22_20,3659.1153000000004
2023-04,unemployed,occ22_21,38683.4491
2023-04,unemployed,occ22_22,113098.1059
2023-04,unemployed,unemployed,1704222.4503
2023-05,nilf,nilf,63244021.4008
2023-05,nilf,occ22_01,258677.98739999998
2023-05,nilf,occ22_02,115684.6073
2023-05,nilf,occ22_03,104122.386
2023-05,nilf,occ22_04,28677.8148
2023-05,nilf,occ22_05,51176.4178
2023-05,nilf,occ22_06,53417.5463
2023-05,nilf,occ22_07,28812.1251
2023-05,nilf,occ22_08,119321.902
2023-05,nilf,occ22_09,123789.4895
2023-05,nilf,occ22_10,146249.8642
2023-05,nilf,occ22_11,186661.2601
2023-05,nilf,occ22_12,102201.211
2023-05,nilf,occ22_13,445885.6778
2023-05,nilf,occ22_14,194795.2263
2023-05,nilf,occ22_15,155912.5019
2023-05,nilf,occ22_16,335601.9811
2023-05,nilf,occ22_17,313777.2402
2023-05,nilf,occ22_18,47798.2149
2023-05,nilf,occ22_19,259347.3426
2023-05,nilf,occ22_20,85356.3643
2023-05,nilf,occ22_21,105229.77309999999
2023-05,nilf,occ22_22,288644.9189
2023-05,nilf,unemployed,1218639.8902
2023-05,occ22_01,nilf,297003.2525
2023-05,occ22_01,occ22_01,13573479.2026
2023-05,occ22_01,occ22_02,93445.5371
2023-05,occ22_01,occ22_03,36667.984599999996
2023-05,occ22_01,occ22_04,25513.5343
2023-05,occ22_01,occ22_05,7491.1884
2023-05,occ22_01,occ22_06,13172.251100000001
2023-05,occ22_01,occ22_07,4251.4562
2023-05,occ22_01,occ22_08,19118.3183
2023-05,occ22_01,occ22_09,18832.4937
2023-05,occ22_01,occ22_10,33259.6036
2023-05,occ22_01,occ22_11,7193.7966
2023-05,occ22_01,occ22_12,8597.2919
2023-05,occ22_01,occ22_13,16052.8869
2023-05,occ22_01,occ22_14,29519.660799999998
2023-05,occ22_01,occ22_15,22727.1664
2023-05,occ22_01,occ22_16,114740.2851
2023-05,occ22_01,occ22_17,75730.6822
2023-05,occ22_01,occ22_18,14945.3413
2023-05,occ22_01,occ22_19,40548.0446
2023-05,occ22_01,occ22_20,19174.4877
2023-05,occ22_01,occ22_21,28043.0141
2023-05,occ22_01,occ22_22,20328.692499999997
2023-05,occ22_01,unemployed,52377.1454
2023-05,occ22_02,nilf,154858.2524
2023-05,occ22_02,occ22_01,113458.0601
2023-05,occ22_02,occ22_02,6064963.4834
2023-05,occ22_02,occ22_03,23020.6248
2023-05,occ22_02,occ22_04,5127.8156
2023-05,occ22_02,occ22_05,4526.8843
2023-05,occ22_02,occ22_06,19214.4867
2023-05,occ22_02,occ22_07,3659.0383
2023-05,occ22_02,occ22_08,12245.7746
2023-05,occ22_02,occ22_09,11805.1027
2023-05,occ22_02,occ22_10,8362.8225
2023-05,occ22_02,occ22_11,648.8885
2023-05,occ22_02,occ22_13,2039.6259
2023-05,occ22_02,occ22_15,7825.2823
2023-05,occ22_02,occ22_16,17900.521
2023-05,occ22_02,occ22_17,46106.1886
2023-05,occ22_02,occ22_18,1793.2471
2023-05,occ22_02,occ22_19,5045.2038
2023-05,occ22_02,occ22_20,8510.6705
2023-05,occ22_02,occ22_21,14945.6975
2023-05,occ22_02,occ22_22,6979.1302
2023-05,occ22_02,unemployed,42413.691100000004
2023-05,occ22_03,nilf,60865.384399999995
2023-05,occ22_03,occ22_01,109290.0828
2023-05,occ22_03,occ22_02,38442.5324
2023-05,occ22_03,occ22_03,4134766.7149
2023-05,occ22_03,occ22_04,32473.2838
2023-05,occ22_03,occ22_05,5061.4348
2023-05,occ22_03,occ22_06,7839.5268
2023-05,occ22_03,occ22_08,5818.9442
2023-05,occ22_03,occ22_09,14439.831
2023-05,occ22_03,occ22_10,12623.0292
2023-05,occ22_03,occ22_11,9608.5729
2023-05,occ22_03,occ22_12,8114.1791
2023-05,occ22_03,occ22_13,4760.8864
2023-05,occ22_03,occ22_14,3779.3538
2023-05,occ22_03,occ22_16,8525.4061
2023-05,occ22_03,occ22_17,18162.6066
2023-05,occ22_03,occ22_19,23685.9179
2023-05,occ22_03,occ22_20,5036.170700000001
2023-05,occ22_03,occ22_21,5482.588
2023-05,occ22_03,occ22_22,22627.226599999998
2023-05,occ22_03,unemployed,36562.4833
2023-05,occ22_04,nilf,32676.6374
2023-05,occ22_04,occ22_01,28999.1897
2023-05,occ22_04,occ22_02,17901.843699999998
2023-05,occ22_04,occ22_03,18578.4506
2023-05,occ22_04,occ22_04,2302957.2458
2023-05,occ22_04,occ22_05,4403.6161
2023-05,occ22_04,occ22_06,2368.3172
2023-05,occ22_04,occ22_09,12465.925500000001
2023-05,occ22_04,occ22_10,3956.1778
2023-05,occ22_04,occ22_17,9570.203000000001
2023-05,occ22_04,occ22_18,3149.2569
2023-05,occ22_04,occ22_19,5666.6811
2023-05,occ22_04,occ22_21,14263.6246
2023-05,occ22_04,occ22_22,4352.3402
2023-05,occ22_04,unemployed,6730.3897
2023-05,occ22_05,nilf,10274.0129
2023-05,occ22_05,occ22_01,10612.4846
2023-05,occ22_05,occ22_02,373.0847
2023-05,occ22_05,occ22_03,13903.4125
2023-05,occ22_05,occ22_04,5579.860000000001
2023-05,occ22_05,occ22_05,1016049.9384
2023-05,occ22_05,occ22_08,5844.5948
2023-05,occ22_05,occ22_09,4910.9416
2023-05,occ22_05,occ22_10,7892.726699999999
2023-05,occ22_05,occ22_12,406.6715
2023-05,occ22_05,occ22_16,2627.417
2023-05,occ22_05,occ22_17,2679.757
2023-05,occ22_05,occ22_18,2646.0237
2023-05,occ22_05,occ22_20,2677.5647
2023-05,occ22_05,occ22_21,2404.6464
2023-05,occ22_05,unemployed,8553.7457
2023-05,occ22_06,nilf,60685.8015
2023-05,occ22_06,occ22_01,18857.564300000002
2023-05,occ22_06,occ22_02,10294.263500000001
2023-05,occ22_06,occ22_04,2808.9106
2023-05,occ22_06,occ22_05,4408.2799
2023-05,occ22_06,occ22_06,1723847.0325
2023-05,occ22_06,occ22_08,15381.5606
2023-05,occ22_06,occ22_09,342.1052
2023-05,occ22_06,occ22_10,27497.3402
2023-05,occ22_06,occ22_11,2618.4276
2023-05,occ22_06,occ22_13,2604.4735
2023-05,occ22_06,occ22_14,1707.294
2023-05,occ22_06,occ22_17,10786.5463
2023-05,occ22_06,occ22_21,738.5786
2023-05,occ22_06,unemployed,10481.501499999998
2023-05,occ22_07,nilf,32979.855
2023-05,occ22_07,occ22_01,9759.615399999999
2023-05,occ22_07,occ22_02,11349.579399999999
2023-05,occ22_07,occ22_07,1256003.6583
2023-05,occ22_07,occ22_16,6690.9716
2023-05,occ22_07,occ22_17,4732.3666
2023-05,occ22_07,occ22_22,3938.8287
2023-05,occ22_08,nilf,459358.3596
2023-05,occ22_08,occ22_01,53044.0186
2023-05,occ22_08,occ22_02,16384.1141
2023-05,occ22_08,occ22_03,13225.738099999999
2023-05,occ22_08,occ22_04,4473.490400000001
2023-05,occ22_08,occ22_05,3558.7687
2023-05,occ22_08,occ22_06,15018.9586
2023-05,occ22_08,occ22_07,3312.957
2023-05,occ22_08,occ22_08,5619691.2691
2023-05,occ22_08,occ22_09,21448.5577
2023-05,occ22_08,occ22_10,15637.3367
2023-05,occ22_08,occ22_11,9185.545900000001
2023-05,occ22_08,occ22_12,2626.6746
2023-05,occ22_08,occ22_13,1437.3831
2023-05,occ22_08,occ22_14,3320.5807999999997
2023-05,occ22_08,occ22_15,28465.1284
2023-05,occ22_08,occ22_16,21627.5258
2023-05,occ22_08,occ22_17,24576.125500000002
2023-05,occ22_08,occ22_18,1217.5362
2023-05,occ22_08,occ22_19,4425.7053
2023-05,occ22_08,occ22_21,9118.958
2023-05,occ22_08,occ22_22,5961.3928
2023-05,occ22_08,unemployed,165319.713
2023-05,occ22_09,nilf,122559.8611
2023-05,occ22_09,occ22_01,27636.506
2023-05,occ22_09,occ22_02,13206.961
2023-05,occ22_09,occ22_03,7190.4205
2023-05,occ22_09,occ22_04,4736.6672
2023-05,occ22_09,occ22_08,3653.0969999999998
2023-05,occ22_09,occ22_09,2040554.6312
2023-05,occ22_09,occ22_10,1361.3066
2023-05,occ22_09,occ22_11,2024.0169
2023-05,occ22_09,occ22_12,4370.8823
2023-05,occ22_09,occ22_13,9736.8961
2023-05,occ22_09,occ22_15,468.3891
2023-05,occ22_09,occ22_16,22160.8353
2023-05,occ22_09,occ22_17,13125.7483
2023-05,occ22_09,occ22_19,6038.1895
2023-05,occ22_09,occ22_21,5698.3453
2023-05,occ22_09,occ22_22,4434.7145
2023-05,occ22_09,unemployed,47696.9055
2023-05,occ22_10,nilf,98260.8327
2023-05,occ22_10,occ22_01,36522.8046
2023-05,occ22_10,occ22_02,10158.253499999999
2023-05,occ22_10,occ22_03,17419.3959
2023-05,occ22_10,occ22_04,5806.580900000001
2023-05,occ22_10,occ22_05,2879.4136
2023-05,occ22_10,occ22_06,15403.8395
2023-05,occ22_10,occ22_08,10877.376
2023-05,occ22_10,occ22_10,6176022.7923
2023-05,occ22_10,occ22_11,81552.1761
2023-05,occ22_10,occ22_13,4304.3545
2023-05,occ22_10,occ22_14,4375.9171
2023-05,occ22_10,occ22_15,8824.6282
2023-05,occ22_10,occ22_16,15277.332999999999
2023-05,occ22_10,occ22_17,27452.570200000002
2023-05,occ22_10,occ22_18,3176.601
2023-05,occ22_10,occ22_19,2490.7862
2023-05,occ22_10,occ22_21,4644.8638
2023-05,occ22_10,occ22_22,12616.7444
2023-05,occ22_10,unemployed,17017.932
2023-05,occ22_11,nilf,174192.3406
2023-05,occ22_11,occ22_01,7737.8839
2023-05,occ22_11,occ22_02,5670.6848
2023-05,occ22_11,occ22_04,9633.9444
2023-05,occ22_11,occ22_06,8079.9045
2023-05,occ22_11,occ22_08,3892.1289
2023-05,occ22_11,occ22_09,494.3345
2023-05,occ22_11,occ22_10,38461.1626
2023-05,occ22_11,occ22_11,2806164.5446
2023-05,occ22_11,occ22_14,5212.0771
2023-05,occ22_11,occ22_15,4785.206
2023-05,occ22_11,occ22_16,29536.2995
2023-05,occ22_11,occ22_17,43989.3235
2023-05,occ22_11,occ22_21,9981.5117
2023-05,occ22_11,occ22_22,7227.1072
2023-05,occ22_11,unemployed,38332.3239
2023-05,occ22_12,nilf,77344.9506
2023-05,occ22_12,occ22_02,4315.1408
2023-05,occ22_12,occ22_03,11047.9585
2023-05,occ22_12,occ22_04,951.7485
2023-05,occ22_12,occ22_08,3841.874
2023-05,occ22_12,occ22_09,3286.6569
2023-05,occ22_12,occ22_10,9950.0297
2023-05,occ22_12,occ22_12,1901563.8731
2023-05,occ22_12,occ22_16,19188.1588
2023-05,occ22_12,occ22_17,13969.9348
2023-05,occ22_12,occ22_21,8777.6407
2023-05,occ22_12,occ22_22,4871.4695
2023-05,occ22_12,unemployed,23813.2212
2023-05,occ22_13,nilf,326282.7342
2023-05,occ22_13,occ22_01,30697.1824
2023-05,occ22_13,occ22_02,1238.2379
2023-05,occ22_13,occ22_03,12686.4693
2023-05,occ22_13,occ22_04,2760.1263
2023-05,occ22_13,occ22_05,5751.982900000001
2023-05,occ22_13,occ22_06,3878.1275
2023-05,occ22_13,occ22_08,9973.5077
2023-05,occ22_13,occ22_09,4604.5064
2023-05,occ22_13,occ22_10,12535.2678
2023-05,occ22_13,occ22_11,8359.3112
2023-05,occ22_13,occ22_12,7671.501499999999
2023-05,occ22_13,occ22_13,4522145.8121
2023-05,occ22_13,occ22_14,6433.0849
2023-05,occ22_13,occ22_15,20984.1636
2023-05,occ22_13,occ22_16,57073.5835
2023-05,occ22_13,occ22_17,46425.1564
2023-05,occ22_13,occ22_19,20878.5628
2023-05,occ22_13,occ22_20,16529.384599999998
2023-05,occ22_13,occ22_21,42040.9937
2023-05,occ22_13,occ22_22,18294.804799999998
2023-05,occ22_13,unemployed,78886.1527
2023-05,occ22_14,nilf,228532.5313
2023-05,occ22_14,occ22_01,24340.1112
2023-05,occ22_14,occ22_04,6818.6909000000005
2023-05,occ22_14,occ22_05,5625.6897
2023-05,occ22_14,occ22_06,6552.9829
2023-05,occ22_14,occ22_08,7905.4341
2023-05,occ22_14,occ22_09,14052.326799999999
2023-05,occ22_14,occ22_10,9325.941599999998
2023-05,occ22_14,occ22_11,14686.0692
2023-05,occ22_14,occ22_12,1965.4151
2023-05,occ22_14,occ22_13,10636.528
2023-05,occ22_14,occ22_14,3358505.5284
2023-05,occ22_14,occ22_15,14751.7322
2023-05,occ22_14,occ22_16,6501.8616
2023-05,occ22_14,occ22_17,31907.6656
2023-05,occ22_14,occ22_18,3845.6305
2023-05,occ22_14,occ22_19,24259.295000000002
2023-05,occ22_14,occ22_20,25926.5585
2023-05,occ22_14,occ22_21,15554.5961
2023-05,occ22_14,occ22_22,23004.8635
2023-05,occ22_14,unemployed,90954.3901
2023-05,occ22_15,nilf,153468.9176
2023-05,occ22_15,occ22_01,9501.3638
2023-05,occ22_15,occ22_02,18679.1541
2023-05,occ22_15,occ22_07,3566.0883
2023-05,occ22_15,occ22_08,13970.9614
2023-05,occ22_15,occ22_09,9238.5556
2023-05,occ22_15,occ22_10,12535.098
2023-05,occ22_15,occ22_11,8435.2907
2023-05,occ22_15,occ22_13,10957.2893
2023-05,occ22_15,occ22_14,3700.0891
2023-05,occ22_15,occ22_15,2626419.378
2023-05,occ22_15,occ22_16,3587.0616
2023-05,occ22_15,occ22_17,21615.995199999998
2023-05,occ22_15,occ22_19,28548.2845
2023-05,occ22_15,occ22_20,5178.4373
2023-05,occ22_15,occ22_22,3556.5609
2023-05,occ22_15,unemployed,26414.4536
2023-05,occ22_16,nilf,335438.1872
2023-05,occ22_16,occ22_01,98320.2387
2023-05,occ22_16,occ22_02,33128.2534
2023-05,occ22_16,occ22_03,11109.4737
2023-05,occ22_16,occ22_06,14452.9519
2023-05,occ22_16,occ22_08,15693.3202
2023-05,occ22_16,occ22_09,13638.7557
2023-05,occ22_16,occ22_10,23901.3005
2023-05,occ22_16,occ22_11,16532.9906
2023-05,occ22_16,occ22_12,3563.6348
2023-05,occ22_16,occ22_13,48229.1809
2023-05,occ22_16,occ22_14,17014.5787
2023-05,occ22_16,occ22_15,8704.2141
2023-05,occ22_16,occ22_16,8395077.1487
2023-05,occ22_16,occ22_17,90102.5482
2023-05,occ22_16,occ22_18,7528.9673999999995
2023-05,occ22_16,occ22_19,17324.8636
2023-05,occ22_16,occ22_20,10227.9981
2023-05,occ22_16,occ22_21,23861.4749
2023-05,occ22_16,occ22_22,36574.1826
2023-05,occ22_16,unemployed,78707.4249
2023-05,occ22_17,nilf,375932.7993
2023-05,occ22_17,occ22_01,77875.7268
2023-05,occ22_17,occ22_02,75466.2924
2023-05,occ22_17,occ22_03,19874.4427
2023-05,occ22_17,occ22_04,4943.6998
2023-05,occ22_17,occ22_06,5960.129
2023-05,occ22_17,occ22_07,314.7788
2023-05,occ22_17,occ22_08,29266.723100000003
2023-05,occ22_17,occ22_10,20987.6938
2023-05,occ22_17,occ22_11,22539.1753
2023-05,occ22_17,occ22_12,11898.1374
2023-05,occ22_17,occ22_13,30136.4192
2023-05,occ22_17,occ22_14,28300.1763
2023-05,occ22_17,occ22_15,40216.7408
2023-05,occ22_17,occ22_16,94873.2262
2023-05,occ22_17,occ22_17,9454656.0703
2023-05,occ22_17,occ22_19,8897.1419
2023-05,occ22_17,occ22_20,7686.4908
2023-05,occ22_17,occ22_21,46369.854400000004
2023-05,occ22_17,occ22_22,51432.4955
2023-05,occ22_17,unemployed,64041.572
2023-05,occ22_18,nilf,29890.3741
2023-05,occ22_18,occ22_01,14746.5779
2023-05,occ22_18,occ22_02,4084.4502
2023-05,occ22_18,occ22_10,443.2438
2023-05,occ22_18,occ22_14,5022.565
2023-05,occ22_18,occ22_15,1006.9768
2023-05,occ22_18,occ22_17,3939.5586
2023-05,occ22_18,occ22_18,634528.1981
2023-05,occ22_18,occ22_21,1168.1829
2023-05,occ22_18,occ22_22,7593.278700000001
2023-05,occ22_18,unemployed,8144.3525
2023-05,occ22_19,nilf,118845.5767
2023-05,occ22_19,occ22_01,32812.0075
2023-05,occ22_19,occ22_02,7436.782299999999
2023-05,occ22_19,occ22_03,5681.6754
2023-05,occ22_19,occ22_04,8290.3507
2023-05,occ22_19,occ22_11,8273.0214
2023-05,occ22_19,occ22_12,13424.603
2023-05,occ22_19,occ22_13,20433.0598
2023-05,occ22_19,occ22_14,38743.4084
2023-05,occ22_19,occ22_15,3936.2911
2023-05,occ22_19,occ22_16,12410.144199999999
2023-05,occ22_19,occ22_17,19964.5683
2023-05,occ22_19,occ22_19,4989885.4811
2023-05,occ22_19,occ22_20,56811.474200000004
2023-05,occ22_19,occ22_21,24550.6973
2023-05,occ22_19,occ22_22,18674.9099
2023-05,occ22_19,unemployed,60252.8639
2023-05,occ22_20,nilf,77047.0128
2023-05,occ22_20,occ22_01,23974.1809
2023-05,occ22_20,occ22_02,8606.3143
