source_program,source_code,source_label,source_level,naics_reference,sector6_code,sector6_label,mapping_rule,is_in_scope
CES,65620000,Health care and social assistance,ces_industry,62,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65620001,Health care,ces_industry,"621,2,3",HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621000,Ambulatory health care services,ces_industry,621,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621100,Offices of physicians,ces_industry,6211,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621111,Offices of physicians (except mental health specialists),ces_industry,621111,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621112,"Offices of physicians, mental health specialists",ces_industry,621112,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621200,Offices of dentists,ces_industry,6212,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621300,Offices of other health practitioners,ces_industry,6213,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621310,Offices of chiropractors,ces_industry,62131,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621320,Offices of optometrists,ces_industry,62132,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621330,Offices of mental health practitioners (except physicians),ces_industry,62133,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621340,"Offices of physical, occupational and speech therapists, and audiologists",ces_industry,62134,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621390,Offices of all other health practitioners,ces_industry,62139,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621391,Offices of podiatrists,ces_industry,621391,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621399,Offices of all other miscellaneous health practitioners,ces_industry,621399,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621400,Outpatient care centers,ces_industry,6214,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621420,Outpatient mental health and substance abuse centers,ces_industry,62142,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621490,Other outpatient care centers,ces_industry,"62141,9",HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621491,HMO medical centers,ces_industry,621491,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621492,Kidney dialysis centers,ces_industry,621492,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621493,Freestanding ambulatory surgical and emergency centers,ces_industry,621493,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621498,Family planning and all other outpatient care centers,ces_industry,"621410,98",HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621500,Medical and diagnostic laboratories,ces_industry,6215,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621511,Medical laboratories,ces_industry,621511,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621512,Diagnostic imaging centers,ces_industry,621512,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621600,Home health care services,ces_industry,6216,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621900,Other ambulatory health care services,ces_industry,6219,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621910,Ambulance services,ces_industry,62191,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621990,All other ambulatory health care services,ces_industry,62199,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621991,Blood and organ banks,ces_industry,621991,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65621999,All other miscellaneous ambulatory health care services,ces_industry,621999,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65622000,Hospitals,ces_industry,622,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65622100,General medical and surgical hospitals,ces_industry,6221,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65622200,Psychiatric and substance abuse hospitals,ces_industry,6222,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65622300,"Specialty, except psychiatric and substance abuse, hospitals",ces_industry,6223,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623000,Nursing and residential care facilities,ces_industry,623,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623100,Skilled nursing care facilities,ces_industry,6231,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623200,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",ces_industry,6232,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623210,Residential intellectual and developmental disability facilities,ces_industry,62321,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623220,Residential mental health and substance abuse facilities,ces_industry,62322,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623300,Continuing care retirement communities and assisted living facilities for the elderly,ces_industry,6233,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623311,Continuing care retirement communities,ces_industry,623311,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623312,Assisted living facilities for the elderly,ces_industry,623312,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65623900,Other residential care facilities,ces_industry,6239,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624000,Social assistance,ces_industry,624,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624100,Individual and family services,ces_industry,6241,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624110,Child and youth services,ces_industry,62411,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624120,Services for the elderly and persons with disabilities,ces_industry,62412,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624190,Other individual and family services,ces_industry,62419,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624200,"Community food and housing, and emergency and other relief services",ces_industry,6242,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624210,Community food services,ces_industry,62421,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624230,"Community housing, emergency, and relief services",ces_industry,"62422,3",HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624300,Vocational rehabilitation services,ces_industry,6243,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,65624400,Child care services,ces_industry,6244,HCS,Health care and social assistance,naics2_health_social_assistance_from_ces_naics,1
CES,70000000,Leisure and hospitality,ces_industry,-,,,ces_no_naics_or_total,0
CES,70710000,"Arts, entertainment, and recreation",ces_industry,71,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711000,"Performing arts, spectator sports, and related industries",ces_industry,711,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711100,Performing arts companies,ces_industry,7111,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711130,Musical groups and artists,ces_industry,71113,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711190,"Theater, dance, and other performing arts companies and dinner theaters",ces_industry,"71111,2,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,70711200,Spectator sports,ces_industry,7112,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711211,Sports teams and clubs,ces_industry,711211,,,out_of_scope_six_sector_from_ces_naics,0
CES,70711219,Racetracks and other spectator sports,ces_industry,"711212,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,70711300,Arts and sports promoters and agents and managers for public figures,ces_industry,"7113,4",,,out_of_scope_six_sector_from_ces_naics,0
CES,70711500,"Independent artists, writers, and performers",ces_industry,7115,,,out_of_scope_six_sector_from_ces_naics,0
CES,70712000,"Museums, historical sites, and similar institutions",ces_industry,712,,,out_of_scope_six_sector_from_ces_naics,0
CES,70712110,Museums,ces_industry,71211,,,out_of_scope_six_sector_from_ces_naics,0
CES,70712190,"Historical sites, zoos, botanical gardens, nature parks, and other similar institutions",ces_industry,"71212,3,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,70713000,"Amusement, gambling, and recreation industries",ces_industry,713,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713100,Amusement parks and arcades,ces_industry,7131,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713200,Gambling industries,ces_industry,7132,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713210,"Casinos, except casino hotels",ces_industry,71321,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713290,Other gambling industries,ces_industry,71329,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713900,Other amusement and recreation industries,ces_industry,7139,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713910,Golf courses and country clubs,ces_industry,71391,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713920,Skiing facilities,ces_industry,71392,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713930,Marinas,ces_industry,71393,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713940,Fitness and recreational sports centers,ces_industry,71394,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713950,Bowling centers,ces_industry,71395,,,out_of_scope_six_sector_from_ces_naics,0
CES,70713990,All other amusement and recreation industries,ces_industry,71399,,,out_of_scope_six_sector_from_ces_naics,0
CES,70720000,Accommodation and food services,ces_industry,72,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721000,Accommodation,ces_industry,721,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721100,Traveler accommodation,ces_industry,7211,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721110,Hotels (except casino hotels) and motels,ces_industry,72111,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721120,Casino hotels,ces_industry,72112,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721190,Other traveler accommodation,ces_industry,72119,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721191,Bed-and-breakfast inns,ces_industry,721191,,,out_of_scope_six_sector_from_ces_naics,0
CES,70721199,"All other traveler accommodation and rooming and boarding houses, dormitories, and workers' camps",ces_industry,"721310,199",,,out_of_scope_six_sector_from_ces_naics,0
CES,70721200,Recreational vehicle (RV) parks and recreational camps,ces_industry,7212,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722000,Food services and drinking places,ces_industry,722,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722300,Special food services,ces_industry,7223,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722310,Food service contractors,ces_industry,72231,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722330,Caterers and mobile food services,ces_industry,"72232,3",,,out_of_scope_six_sector_from_ces_naics,0
CES,70722400,"Drinking places, alcoholic beverages",ces_industry,7224,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722500,Restaurants and other eating places,ces_industry,7225,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722511,Full-service restaurants,ces_industry,722511,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722513,Limited-service restaurants,ces_industry,722513,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722514,"Cafeterias, grill buffets, and buffets",ces_industry,722514,,,out_of_scope_six_sector_from_ces_naics,0
CES,70722515,Snack and nonalcoholic beverage bars,ces_industry,722515,,,out_of_scope_six_sector_from_ces_naics,0
CES,80000000,Other services,ces_industry,81,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811000,Repair and maintenance,ces_industry,811,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811100,Automotive repair and maintenance,ces_industry,8111,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811110,Automotive mechanical and electrical repair and maintenance,ces_industry,81111,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811111,General automotive repair,ces_industry,811111,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811114,Specialized automotive repair,ces_industry,811114,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811120,"Automotive body, paint, interior, and glass repair",ces_industry,81112,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811121,"Automotive body, paint, and interior repair and maintenance",ces_industry,811121,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811122,Automotive glass replacement shops,ces_industry,811122,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811190,Other automotive repair and maintenance,ces_industry,81119,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811192,Car washes,ces_industry,811192,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811198,Automotive oil change and lubrication shops and all other automotive repair and maintenance,ces_industry,"811191,8",,,out_of_scope_six_sector_from_ces_naics,0
CES,80811200,Electronic and precision equipment repair and maintenance,ces_industry,8112,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811300,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,ces_industry,8113,,,out_of_scope_six_sector_from_ces_naics,0
CES,80811400,Personal and household goods repair and maintenance,ces_industry,8114,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812000,Personal and laundry services,ces_industry,812,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812100,Personal care services,ces_industry,8121,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812110,"Hair, nail, and skin care services",ces_industry,81211,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812112,Barber shops and beauty salons,ces_industry,"812111,2",,,out_of_scope_six_sector_from_ces_naics,0
CES,80812113,Nail salons,ces_industry,812113,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812190,Other personal care services,ces_industry,81219,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812200,Death care services,ces_industry,8122,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812210,Funeral homes and funeral services,ces_industry,81221,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812220,Cemeteries and crematories,ces_industry,81222,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812300,Drycleaning and laundry services,ces_industry,8123,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812310,Coin-operated laundries and drycleaners,ces_industry,81231,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812320,"Drycleaning and laundry services, except coin-operated",ces_industry,81232,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812330,Linen and uniform supply,ces_industry,81233,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812331,Linen supply,ces_industry,812331,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812332,Industrial launderers,ces_industry,812332,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812900,Other personal services,ces_industry,8129,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812910,Pet care (except veterinary) services,ces_industry,81291,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812930,Parking lots and garages,ces_industry,81293,,,out_of_scope_six_sector_from_ces_naics,0
CES,80812990,Photofinishing and all other personal services,ces_industry,"81292,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,80813000,"Religious, grantmaking, civic, professional, and similar organizations",ces_industry,813,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813200,Grantmaking and giving services,ces_industry,8132,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813211,Grantmaking foundations,ces_industry,813211,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813212,Voluntary health organizations,ces_industry,813212,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813219,Other grantmaking and giving services,ces_industry,813219,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813300,Social advocacy organizations,ces_industry,8133,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813311,Human rights organizations,ces_industry,813311,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813319,"Environment, conservation, wildlife, and other social advocacy organizations",ces_industry,"813312,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,80813400,Civic and social organizations,ces_industry,8134,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813900,"Business, professional, labor, political, and similar organizations",ces_industry,8139,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813910,Business associations,ces_industry,81391,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813920,Professional organizations,ces_industry,81392,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813930,Labor unions and similar labor organizations,ces_industry,81393,,,out_of_scope_six_sector_from_ces_naics,0
CES,80813990,"Political and other similar organizations (except business, professional, and labor organizations)",ces_industry,"81394,9",,,out_of_scope_six_sector_from_ces_naics,0
CES,90000000,Government,ces_industry,-,,,ces_no_naics_or_total,0
CES,90910000,Federal,ces_industry,-,,,ces_no_naics_or_total,0
CES,90911000,"Federal, except U.S. Postal Service",ces_industry,-,,,ces_no_naics_or_total,0
CES,90916220,Federal hospitals,ces_industry,-,,,ces_no_naics_or_total,0
CES,90919110,Department of Defense,ces_industry,-,,,ces_no_naics_or_total,0
CES,90919120,U.S. Postal Service,ces_industry,-,,,ces_no_naics_or_total,0
CES,90919999,Other Federal government,ces_industry,-,,,ces_no_naics_or_total,0
CES,90920000,State government,ces_industry,-,,,ces_no_naics_or_total,0
CES,90921611,State government education,ces_industry,-,,,ces_no_naics_or_total,0
CES,90922000,"State government, excluding education",ces_industry,-,,,ces_no_naics_or_total,0
CES,90922622,State hospitals,ces_industry,-,,,ces_no_naics_or_total,0
CES,90922920,State government general administration,ces_industry,-,,,ces_no_naics_or_total,0
CES,90922999,Other State government,ces_industry,-,,,ces_no_naics_or_total,0
CES,90930000,Local government,ces_industry,-,,,ces_no_naics_or_total,0
CES,90931611,Local government education,ces_industry,-,,,ces_no_naics_or_total,0
CES,90932000,"Local government, excluding education",ces_industry,-,,,ces_no_naics_or_total,0
CES,90932221,Local government utilities,ces_industry,-,,,ces_no_naics_or_total,0
CES,90932480,Local government transportation,ces_industry,-,,,ces_no_naics_or_total,0
CES,90932622,Local hospitals,ces_industry,-,,,ces_no_naics_or_total,0
CES,90932920,Local government general administration,ces_industry,-,,,ces_no_naics_or_total,0
CES,90932999,Other local government,ces_industry,-,,,ces_no_naics_or_total,0
QCEW,NAICS2_11,NAICS sector 11 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,11,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_21,NAICS sector 21 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,21,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_23,NAICS sector 23 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,23,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_32,NAICS sector 32 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,32,MFG,Manufacturing,naics2_manufacturing_qcew_naics_equivalence,1
QCEW,NAICS2_33,NAICS sector 33 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,33,MFG,Manufacturing,naics2_manufacturing_qcew_naics_equivalence,1
QCEW,NAICS2_31,NAICS sector 31 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,31,MFG,Manufacturing,naics2_manufacturing_qcew_naics_equivalence,1
QCEW,NAICS2_42,NAICS sector 42 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,42,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_44,NAICS sector 44 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,44,RET,Retail trade,naics2_retail_qcew_naics_equivalence,1
QCEW,NAICS2_45,NAICS sector 45 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,45,RET,Retail trade,naics2_retail_qcew_naics_equivalence,1
QCEW,NAICS2_48,NAICS sector 48 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,48,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_49,NAICS sector 49 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,49,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_22,NAICS sector 22 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,22,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_51,NAICS sector 51 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,51,INF,Information,naics2_information_qcew_naics_equivalence,1
QCEW,NAICS2_52,NAICS sector 52 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,52,FAS,Financial activities,naics2_finance_or_real_estate_qcew_naics_equivalence,1
QCEW,NAICS2_53,NAICS sector 53 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,53,FAS,Financial activities,naics2_finance_or_real_estate_qcew_naics_equivalence,1
QCEW,NAICS2_54,NAICS sector 54 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,54,PBS,Professional and business services,naics2_professional_management_admin_qcew_naics_equivalence,1
QCEW,NAICS2_55,NAICS sector 55 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,55,PBS,Professional and business services,naics2_professional_management_admin_qcew_naics_equivalence,1
QCEW,NAICS2_56,NAICS sector 56 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,56,PBS,Professional and business services,naics2_professional_management_admin_qcew_naics_equivalence,1
QCEW,NAICS2_61,NAICS sector 61 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,61,PBS,Professional and business services,naics2_educational_services_maps_to_PBS_qcew_naics_equivalence,1
QCEW,NAICS2_62,NAICS sector 62 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,62,HCS,Health care and social assistance,naics2_health_social_assistance_qcew_naics_equivalence,1
QCEW,NAICS2_71,NAICS sector 71 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,71,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_72,NAICS sector 72 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,72,,,out_of_scope_six_sector_qcew_naics_equivalence,0
QCEW,NAICS2_81,NAICS sector 81 (via CES naics_code prefix; QCEW uses NAICS),qcew_naics2_via_ces,81,,,out_of_scope_six_sector_qcew_naics_equivalence,0
BED,000000,Total private,bed_industry,,,,bed_top_level_aggregate,0
BED,100000,Goods-producing,bed_industry,,,,bed_top_level_aggregate,0
BED,100010,Natural resources and mining,bed_industry,,,,bed_unmapped,0
BED,100020,Construction,bed_industry,,,,bed_unmapped,0
BED,100030,Manufacturing,bed_industry,,MFG,Manufacturing,bed_goods_producing_manufacturing,1
BED,200000,Service-providing,bed_industry,,,,bed_top_level_aggregate,0
BED,200010,Wholesale trade,bed_industry,,,,bed_unmapped,0
BED,200020,Retail trade,bed_industry,,RET,Retail trade,bed_service_retail_trade,1
BED,200030,Transportation and warehousing,bed_industry,,,,bed_unmapped,0
BED,200040,Utilities,bed_industry,,,,bed_unmapped,0
BED,200050,Information,bed_industry,,INF,Information,bed_service_information,1
BED,200060,Financial activities,bed_industry,,FAS,Financial activities,bed_service_financial_activities,1
BED,200070,Professional and business services,bed_industry,,PBS,Professional and business services,bed_service_professional_business,1
BED,200080,Education and health services,bed_industry,,HCS,Health care and social assistance,bed_service_education_health_combined_nearest_hcs,1
BED,200090,Leisure and hospitality,bed_industry,,,,bed_unmapped,0
BED,200100,Other services (except public administration),bed_industry,,,,bed_unmapped,0
BED,300111,Crop production,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300112,Animal production and aquaculture,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300113,Forestry and logging,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300114,"Hunting, fishing, and trapping",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300115,Support activities for agriculture and forestry,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300211,Oil and gas extraction,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300212,Mining (except oil and gas),bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300213,Support activities for mining,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300236,Construction of buildings,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300237,Heavy and civil engineering construction,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300238,Specialty trade contractors,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300311,Food manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300312,Beverage and tobacco product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300313,Textile mills,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300314,Textile product mills,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300315,Apparel manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300316,Leather and allied product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300321,Wood product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300322,Paper Manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300323,Printing and related support activities,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300324,Petroleum and coal products manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300325,Chemical manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300326,Plastics and rubber products manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300327,Nonmetallic mineral product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300331,Primary metal manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300332,Fabricated metal product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300333,Machinery manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300334,Computer and electronic product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300335,"Electrical equipment, appliance, and component manufacturing",bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300336,Transportation equipment manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300337,Furniture and related product manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300339,Miscellaneous manufacturing,bed_industry,,MFG,Manufacturing,bed_naics_derived_naics2_manufacturing,1
BED,300423,"Merchant wholesalers, durable goods",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300424,"Merchant wholesalers, nondurable goods",bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300425,Wholesale trade agents and brokers,bed_industry,,,,bed_naics_out_of_scope_out_of_scope_six_sector,0
BED,300441,Motor vehicle and parts dealers,bed_industry,,RET,Retail trade,bed_naics_derived_naics2_retail,1
BED,300444,Building material and garden equipment and supplies dealers,bed_industry,,RET,Retail trade,bed_naics_derived_naics2_retail,1
